,objective_name,solver_name,data_name,idx_rep,stop_val,time,objective_value,objective_duality_gap,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
823,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,1599,0.24859562500205357,0.32941188127044924,9.343692486396549e-12,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
824,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,2398,0.23000991699518636,0.3294118812704491,9.345302309782255e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
825,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,0,0.0010664580040611327,3.763112848392327,3.7412397101476493,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
826,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,1,0.0017997499962802976,0.9415940619044414,0.8835028683462594,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
827,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,2,0.0023912080068839714,0.591658850048394,0.5560667544778536,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
828,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,3,0.0027889170014532283,0.43624237575890545,0.3777678978917452,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
829,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,4,0.002992834008182399,0.37430957272734844,0.29096083233867015,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
830,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,6,0.003510875001666136,0.3581668344313105,0.2798871706548727,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
831,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,9,0.0039937919937074184,0.33573687085778214,0.21606482397499197,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
832,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,13,0.0046148330002324656,0.3319600767240542,0.16220150520867954,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
833,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,19,0.00569208299566526,0.3301730955444814,0.03153559572077458,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
834,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,28,0.00825379099114798,0.3294873312352585,0.007071680409436065,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
835,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,42,0.010269125006743707,0.3294122636889145,0.0003593647845570036,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
836,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,63,0.013370833010412753,0.3294118816060119,1.388566041643502e-05,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
837,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,94,0.018834874994354323,0.3294118812704886,1.3571019757963043e-07,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
838,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,141,0.026629707994288765,0.32941188127044907,7.71553931855351e-11,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
839,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,211,0.03122116599115543,0.3294118812704493,9.26037024839843e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
840,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,316,0.03097266699478496,0.3294118812704493,9.26037024839843e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
841,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,0,0.00030987500213086605,3.763112848392327,3.7412397101476493,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
842,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,1,0.001043875003233552,0.6885595688232267,0.6898950898778373,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
843,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,2,0.0012463330058380961,0.5179989533759526,0.5171211892265715,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
844,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,3,0.0015073750109877437,0.4360426249659481,0.4319036320642315,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
845,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,4,0.0018501669983379543,0.3909299466557429,0.3817192724820496,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
846,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,6,0.002283374997205101,0.34894544087766055,0.31662639735293224,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
847,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,9,0.0030220829939935356,0.33475712311973715,0.23728766450228542,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
848,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,13,0.004087875000550412,0.3320982219615115,0.1673927753111337,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
849,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,19,0.005594958012807183,0.33004636484117966,0.0766207356257127,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
850,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,28,0.007918542003608309,0.32942407113247113,0.002216973951901846,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
851,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,42,0.011391166000976227,0.3294119687194972,0.0001932522312050322,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
852,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,63,0.016604917007498443,0.3294118813516096,4.968330578614122e-06,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
853,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,94,0.024412749990005977,0.32941188127045073,2.0517878729364725e-08,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
854,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,141,0.03637787498882972,0.3294118812704493,7.550682301626921e-12,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
855,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,211,0.04127225000411272,0.32941188127044907,1.826871987020695e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
856,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,0,0.0011376250040484592,3.763112848392327,3.7412397101476493,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
857,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,1,0.001709290998405777,0.9415940619044414,0.8835028683462594,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
858,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,2,0.0018136670114472508,0.8690021591957258,0.811172247275417,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
859,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,3,0.0018734170007519424,0.811545572692407,0.7534988440990371,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
860,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,4,0.0021486670011654496,0.7653851963184422,0.7067510800897143,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
861,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,6,0.002489499995135702,0.6961112067222645,0.6354486086939779,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
862,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,9,0.00248379199183546,0.6278874479768007,0.5627009725635993,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
863,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,13,0.0031757919932715595,0.5727803793926297,0.4997354100008822,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
864,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,19,0.003645959004643373,0.5244496147866989,0.43714216938677264,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
865,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,28,0.004480207993765362,0.4833895904745382,0.37189672450406885,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
866,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,42,0.0060577080002985895,0.44709071507771037,0.3055659556477328,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
867,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,63,0.008051666998653673,0.41613584110896784,0.2643392561182586,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
868,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,94,0.011081958989962004,0.3906200730189252,0.2402333553340788,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
869,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,141,0.01589599999715574,0.3697027717073483,0.2160397494152874,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
870,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,211,0.022906832993612625,0.3533991663803773,0.1896839855226738,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
871,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,316,0.032709874998545274,0.3414501083967406,0.15754020732995216,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
872,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,474,0.05037416599225253,0.33410280915932966,0.1156144432738552,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
873,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,711,0.07104412499757018,0.33067146911282097,0.06519157685986743,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
874,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,1066,0.10236445900227409,0.32962887880478475,0.023495783190423447,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
875,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,1599,0.14957491699897218,0.32943790584571275,0.004698784755215624,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
876,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,2398,0.2182413330010604,0.3294145968532746,0.00047968384924401697,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
877,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,3597,0.32229100000404287,0.3294121006105534,7.111517735730599e-05,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
878,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,5395,0.4832351669901982,0.3294118880433511,7.684273470032199e-06,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
879,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,8092,0.7263210829987656,0.3294118813694769,4.6894378596951114e-07,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
880,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,12138,1.080793667002581,0.3294118812706434,1.6954211590203272e-08,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
881,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,18207,1.6515933749906253,0.3294118812704492,1.541104466262766e-10,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
882,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,27310,2.1736394170002313,0.32941188127044907,9.960365865424592e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
883,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,0,0.0011272499978076667,3.763112848392327,3.7412397101476493,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
884,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,1,0.001739459010423161,0.9415940619044412,0.8835028683462591,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
885,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,2,0.0018259590142406523,0.8690113152651837,0.811045086951933,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
886,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,3,0.0018998750019818544,0.7964930085621855,0.7382639311444273,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
887,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,4,0.0020244170009391382,0.730265903714579,0.6710978186277687,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
888,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,6,0.002244167000753805,0.6251479626229555,0.5608469483724723,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
889,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,9,0.0025059589970624074,0.5314507264382645,0.44564569332762993,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
890,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,13,0.0029517919901991263,0.4679384151174136,0.3433186837961255,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
891,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=True],breheny[dataset=Rhee2006],0,19,0.003673875005915761,0.41382627229171953,0.2709464061048531,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
