,objective_name,solver_name,data_name,idx_rep,stop_val,time,objective_value,objective_duality_gap,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
543,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,6,0.00654157100507291,4.148919048732967,8.909951237854685,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
544,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,9,0.0069864300021436065,3.331770453380671,4.468849248085315,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
545,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,13,0.008002235001185909,2.869559242405514,2.6333501970240736,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
546,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,19,0.009263752999686403,2.541049792926256,1.5656850232368518,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
547,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,28,0.011540729999978794,2.3035476168197255,0.9071166990048558,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
548,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,42,0.015308244994230336,2.110499486167533,0.6112004943641853,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
549,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,63,0.021119421999173937,1.8649243438575303,0.29615264626714133,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
550,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,94,0.029172763992391992,1.7326473500722113,0.12795337450211575,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
551,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,141,0.04614409299756517,1.6443576108935556,0.03361904647121294,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
552,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,211,0.06832120400940767,1.6160087565513508,0.004862520628750255,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
553,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,316,0.10328136700991308,1.6115204742021636,0.0003634727485066769,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
554,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,474,0.14283015500404872,1.6111644679210022,7.5159867936047675e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
555,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,711,0.1946043329735403,1.6111569721591108,2.254452069472279e-08,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
556,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,1066,0.257468423958926,1.6111569496117224,3.760769473615255e-12,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
557,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,0,0.002321081999980379,3.7631128483923333,2.695850135474747,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
558,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,1,0.00256654700206127,2.032271025368822,0.6028578444851656,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
559,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,2,0.0121864419998019,1.8146468888253064,0.31666117091025003,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
560,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,3,0.0125908759982849,1.7271478810497527,0.1977963069893487,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
561,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,4,0.01290849599899957,1.7038184411122228,0.14282377362722842,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
562,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,6,0.013420831997791538,1.6432495924680453,0.05362677554063411,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
563,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,9,0.013770300996839069,1.6129982895482171,0.006289932811640142,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
564,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,13,0.014539226995111676,1.6111877386215299,0.0019426743066686125,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
565,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,19,0.01520852299654507,1.611157133887061,7.468079291395036e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
566,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,28,0.016457442001410527,1.6111569497394784,4.16798381364103e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
567,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,42,0.02531171199370874,1.6111569496079579,1.373648328417687e-08,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
568,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,63,0.028318379998381715,1.611156949607956,1.035393992765421e-12,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
569,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,0,0.002259575001517078,3.7631128483923333,2.695850135474747,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
570,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,1,0.0030920760000299197,2.032271025368822,0.6028578444851656,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
571,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,2,0.003522997001709882,1.8142553170743583,0.48038164231098923,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
572,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,3,0.004001917001005495,1.7023986394901216,0.3529033113537692,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
573,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,4,0.004648824000469176,1.6603499921429363,0.22807832661620764,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
574,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,6,0.005124158000398893,1.6316981703676765,0.1346167607141795,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
575,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,9,0.005718435997550841,1.6150845812537795,0.0313048032417409,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
576,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,13,0.006693498995446134,1.6112918293897134,0.0020094125356644454,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
577,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,19,0.007764644997223513,1.611346998337815,0.007394521473909066,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
578,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,28,0.009553933996357955,1.6111664714227012,-2.2664083465295803e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
579,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,42,0.012357970994344214,1.611159493888795,0.0005526879058097567,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
580,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,63,0.01735822898990591,1.6111571351987495,7.019149516973577e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
581,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,94,0.023367947978840675,1.6111569617500237,2.292761434130597e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
582,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,141,0.0326006089526345,1.6111569496840146,1.8425854468873126e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
583,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,211,0.04554004095552955,1.6111569496091447,1.955098429817781e-07,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
584,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,316,0.06442331896323594,1.6111569496079574,5.956327653322546e-09,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
585,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=Rhee2006],0,474,0.09185100593822426,1.611156949607956,1.0573986131134916e-10,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
586,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,0,0.0047776820028957445,3.7631128483923333,3.262471128040041,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
587,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,1,0.007784256002196344,5.478877733765119,101.3060707918305,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
588,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,2,0.008620646003691945,4.4081583482706375,19.438491695365478,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
589,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,3,0.009233536002284382,3.4620084528302693,8.369063912930775,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
590,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,4,0.009497295002802275,2.6877733095634175,4.038109988797699,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
591,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,6,0.009961269002815243,2.0878466906557045,1.6225650374383516,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
592,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,9,0.010636687999067362,1.7765240333625973,0.8406206271272973,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
593,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,13,0.011912839996512048,1.6197881025904186,0.5469695017051741,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
594,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,19,0.013125588000548305,1.5181850331696964,0.36588321202022334,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
595,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,28,0.015448644000571221,1.409836652508895,0.18436169299566973,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
596,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,42,0.019779534995905124,1.326979104926632,0.0768268666363523,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
597,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,63,0.025022566991538042,1.2790371596487065,0.02395175023879359,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
598,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,94,0.03268434599522152,1.2623460570145562,0.0066377368756889155,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
599,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,141,0.044880630000989186,1.257078669575303,0.001312594158207503,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
600,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,211,0.06441762801841833,1.2558968894621994,0.0001285466244860256,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
601,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,316,0.094475953032088,1.2557726140145375,4.249536152967082e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
602,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,474,0.14243729602458188,1.2557683908933028,2.6417313447879565e-08,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
603,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=Rhee2006],0,711,0.20213384904127452,1.2557683644886664,1.3229417561433365e-11,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
604,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,0,0.0027053699996031355,3.7631128483923333,3.262471128040041,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
605,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,1,0.002975996998429764,1.5566738192778824,0.5816892976533767,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
606,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,2,0.003344263997860253,1.390931903608502,0.30148764689147445,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
607,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,3,0.0036606399989977945,1.3300159888894778,0.16563940093082374,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
608,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=Rhee2006],0,4,0.007640313000592869,1.306476164617042,0.1382667357933205,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
